"JurisdictionID","JurisContainerID","JurisName","EISCandidateID","CandidateName","EISContestID","ContestName","PrecinctName","Registration","EISPartyID","PartyName","VoteCount"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 28 Precinct 31","768","11","Democratic","32"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 28 Precinct 31","768","11","Democratic","2"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 28 Precinct 31","768","11","Democratic","96"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 28 Precinct 31","768","11","Democratic","14"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 28 Precinct 41","489","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 28 Precinct 41","489","11","Democratic","53"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 28 Precinct 41","489","11","Democratic","14"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 28 Precinct 41","489","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 28 Precinct 44","498","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 28 Precinct 44","498","11","Democratic","16"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 28 Precinct 44","498","11","Democratic","40"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 28 Precinct 44","498","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 28 Precinct 44","498","11","Democratic","4"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 09","745","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 09","745","11","Democratic","86"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 09","745","11","Democratic","101"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 09","745","11","Democratic","8"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 09","745","11","Democratic","10"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 10","776","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 10","776","11","Democratic","102"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 10","776","11","Democratic","132"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 10","776","11","Democratic","4"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 10","776","11","Democratic","6"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 13","842","11","Democratic","41"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 13","842","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 13","842","11","Democratic","106"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 13","842","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 13","842","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 24","673","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 24","673","11","Democratic","70"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 24","673","11","Democratic","46"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 24","673","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 24","673","11","Democratic","5"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 27","636","11","Democratic","35"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 27","636","11","Democratic","0"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 27","636","11","Democratic","1"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 27","636","11","Democratic","79"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 27","636","11","Democratic","5"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 36","613","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 36","613","11","Democratic","79"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 36","613","11","Democratic","38"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 36","613","11","Democratic","4"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 36","613","11","Democratic","6"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 37","717","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 37","717","11","Democratic","55"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 37","717","11","Democratic","36"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 37","717","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 37","717","11","Democratic","4"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 05","719","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 05","719","11","Democratic","102"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 05","719","11","Democratic","28"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 05","719","11","Democratic","2"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 32","637","11","Democratic","21"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 32","637","11","Democratic","1"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 32","637","11","Democratic","83"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 32","637","11","Democratic","0"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 32","637","11","Democratic","3"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 33","772","11","Democratic","29"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 33","772","11","Democratic","100"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 33","772","11","Democratic","0"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 33","772","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 33","772","11","Democratic","2"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 14","1092","11","Democratic","92"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 14","1092","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 14","1092","11","Democratic","70"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 14","1092","11","Democratic","4"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 14","1092","11","Democratic","11"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 35","1095","11","Democratic","106"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 35","1095","11","Democratic","105"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 35","1095","11","Democratic","0"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 35","1095","11","Democratic","6"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 35","1095","11","Democratic","16"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 38","912","11","Democratic","56"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 38","912","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 38","912","11","Democratic","53"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 38","912","11","Democratic","6"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 38","912","11","Democratic","16"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 29","1244","11","Democratic","15"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 32","1111","11","Democratic","71"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 32","1111","11","Democratic","40"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 32","1111","11","Democratic","5"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 32","1111","11","Democratic","0"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 32","1111","11","Democratic","10"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 20","868","11","Democratic","1"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 33","460","11","Democratic","86"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 33","460","11","Democratic","2"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 33","460","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 33","460","11","Democratic","34"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 33","460","11","Democratic","2"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 01","543","11","Democratic","2"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 01","543","11","Democratic","69"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 01","543","11","Democratic","15"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 01","543","11","Democratic","31"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 01","543","11","Democratic","6"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 11","500","11","Democratic","11"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 11","500","11","Democratic","1"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 11","500","11","Democratic","45"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 11","500","11","Democratic","2"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 15","726","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 15","726","11","Democratic","78"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 15","726","11","Democratic","1"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 15","726","11","Democratic","16"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 15","726","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 26","824","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 26","824","11","Democratic","118"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 26","824","11","Democratic","1"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 26","824","11","Democratic","34"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 26","824","11","Democratic","3"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 37","739","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 37","739","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 37","739","11","Democratic","55"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 37","739","11","Democratic","28"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 37","739","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 40","690","11","Democratic","89"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 40","690","11","Democratic","2"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 40","690","11","Democratic","28"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 40","690","11","Democratic","2"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 03","805","11","Democratic","93"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 03","805","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 03","805","11","Democratic","67"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 03","805","11","Democratic","10"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 03","805","11","Democratic","7"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 04","2082","11","Democratic","16"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 05","719","11","Democratic","8"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 06","739","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 06","739","11","Democratic","25"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 06","739","11","Democratic","85"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 06","739","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 06","739","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 20","642","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 20","642","11","Democratic","60"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 20","642","11","Democratic","15"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 20","642","11","Democratic","3"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 27","689","11","Democratic","84"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 27","689","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 27","689","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 27","689","11","Democratic","19"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 27","689","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 37 Precinct 31","759","11","Democratic","34"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 37 Precinct 31","759","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 31","759","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 31","759","11","Democratic","84"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 31","759","11","Democratic","1"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 10","1157","11","Democratic","119"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 10","1157","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 10","1157","11","Democratic","96"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 10","1157","11","Democratic","9"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 10","1157","11","Democratic","13"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 21","837","11","Democratic","87"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 21","837","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 21","837","11","Democratic","62"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 21","837","11","Democratic","6"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 21","837","11","Democratic","8"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 31","1001","11","Democratic","85"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 31","1001","11","Democratic","103"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 31","1001","11","Democratic","0"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 31","1001","11","Democratic","8"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 31","1001","11","Democratic","9"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 42 Precinct 42","1629","11","Democratic","125"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 42 Precinct 42","1629","11","Democratic","10"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 42 Precinct 42","1629","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 42 Precinct 42","1629","11","Democratic","130"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 42 Precinct 42","1629","11","Democratic","16"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 27 Precinct 26","531","11","Democratic","3"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 27 Precinct 26","531","11","Democratic","51"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 27 Precinct 26","531","11","Democratic","1"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 27 Precinct 26","531","11","Democratic","25"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 27 Precinct 26","531","11","Democratic","5"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 27 Precinct 27","972","11","Democratic","2"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 27 Precinct 27","972","11","Democratic","88"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 27 Precinct 27","972","11","Democratic","0"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 27 Precinct 27","972","11","Democratic","60"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 27 Precinct 27","972","11","Democratic","4"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 27 Precinct 45","2180","11","Democratic","6"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 27 Precinct 45","2180","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 27 Precinct 45","2180","11","Democratic","88"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 27 Precinct 45","2180","11","Democratic","167"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 27 Precinct 45","2180","11","Democratic","23"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 28 Precinct 07","646","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 28 Precinct 07","646","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 28 Precinct 07","646","11","Democratic","47"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 28 Precinct 07","646","11","Democratic","12"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 28 Precinct 07","646","11","Democratic","1"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 28 Precinct 21","551","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 28 Precinct 21","551","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 28 Precinct 21","551","11","Democratic","57"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 28 Precinct 21","551","11","Democratic","20"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 28 Precinct 21","551","11","Democratic","2"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 01","819","11","Democratic","2"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 01","819","11","Democratic","1"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 01","819","11","Democratic","98"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 01","819","11","Democratic","123"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 01","819","11","Democratic","8"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 02","986","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 02","986","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 02","986","11","Democratic","108"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 02","986","11","Democratic","38"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 02","986","11","Democratic","5"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 16","689","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 16","689","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 16","689","11","Democratic","78"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 16","689","11","Democratic","22"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 16","689","11","Democratic","2"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 29 Precinct 41","623","11","Democratic","1"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 29 Precinct 41","623","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 29 Precinct 41","623","11","Democratic","72"
"105","16","CITY OF CHICAGO","535","KINA COLLINS","310","7TH CONGRESS","Ward 29 Precinct 41","623","11","Democratic","21"
"105","16","CITY OF CHICAGO","0","Under Votes","310","7TH CONGRESS","Ward 29 Precinct 41","623","11","Democratic","3"
"105","16","CITY OF CHICAGO","545","DENARVIS C. MENDENHALL","310","7TH CONGRESS","Ward 37 Precinct 09","721","11","Democratic","3"
"105","16","CITY OF CHICAGO","0","Over Votes","310","7TH CONGRESS","Ward 37 Precinct 09","721","11","Democratic","0"
"105","16","CITY OF CHICAGO","540","DANNY K. DAVIS","310","7TH CONGRESS","Ward 37 Precinct 09","721","11","Democratic","71"
